,Unnamed: 0,Date,Temperature,Humidity,Dew Point,mean_wind_speed_mph,Pincode
1565,1565,6/2/2014,64.0,65.0,50.0,7.0,94041
1566,1566,6/3/2014,64.0,68.0,51.0,7.0,94041
1567,1567,6/4/2014,66.0,68.0,54.0,5.0,94041
1568,1568,6/5/2014,66.0,72.0,55.0,6.0,94041
1569,1569,6/6/2014,66.0,70.0,54.0,7.0,94041
1570,1570,6/7/2014,65.0,70.0,54.0,5.0,94041
1571,1571,6/8/2014,74.0,60.0,57.0,5.0,94041
1572,1572,6/9/2014,73.0,61.0,58.0,6.0,94041
1573,1573,6/10/2014,68.0,71.0,57.0,7.0,94041
1574,1574,6/11/2014,67.0,63.0,54.0,10.0,94041
1575,1575,6/12/2014,65.0,58.0,49.0,8.0,94041
1576,1576,6/13/2014,66.0,50.0,48.0,6.0,94041
1577,1577,6/14/2014,71.0,53.0,52.0,7.0,94041
1578,1578,6/15/2014,65.0,59.0,48.0,7.0,94041
1579,1579,6/16/2014,63.0,59.0,45.0,7.0,94041
1580,1580,6/17/2014,65.0,54.0,47.0,8.0,94041
1581,1581,6/18/2014,71.0,51.0,49.0,7.0,94041
1582,1582,6/19/2014,66.0,70.0,53.0,9.0,94041
1583,1583,6/20/2014,71.0,52.0,51.0,6.0,94041
1584,1584,6/21/2014,64.0,67.0,52.0,7.0,94041
1585,1585,6/22/2014,63.0,68.0,51.0,7.0,94041
1586,1586,6/23/2014,65.0,68.0,52.0,7.0,94041
1587,1587,6/24/2014,68.0,61.0,52.0,8.0,94041
1588,1588,6/25/2014,67.0,71.0,56.0,8.0,94041
1589,1589,6/26/2014,68.0,68.0,55.0,9.0,94041
1590,1590,6/27/2014,69.0,68.0,57.0,9.0,94041
1591,1591,6/28/2014,69.0,56.0,53.0,8.0,94041
1592,1592,6/29/2014,71.0,59.0,55.0,6.0,94041
1593,1593,6/30/2014,74.0,61.0,57.0,5.0,94041
1594,1594,7/1/2014,69.0,69.0,57.0,9.0,94041
1595,1595,7/2/2014,69.0,67.0,55.0,9.0,94041
1596,1596,7/3/2014,66.0,70.0,55.0,7.0,94041
1597,1597,7/4/2014,66.0,72.0,55.0,7.0,94041
1598,1598,7/5/2014,67.0,66.0,55.0,6.0,94041
1599,1599,7/6/2014,66.0,67.0,55.0,6.0,94041
1600,1600,7/7/2014,69.0,68.0,57.0,5.0,94041
1601,1601,7/8/2014,68.0,72.0,57.0,8.0,94041
1602,1602,7/9/2014,68.0,72.0,56.0,8.0,94041
1603,1603,7/10/2014,68.0,67.0,56.0,9.0,94041
1604,1604,7/11/2014,67.0,66.0,55.0,9.0,94041
1605,1605,7/12/2014,66.0,72.0,55.0,8.0,94041
1606,1606,7/13/2014,66.0,71.0,56.0,6.0,94041
1607,1607,7/14/2014,72.0,71.0,59.0,5.0,94041
1608,1608,7/15/2014,71.0,71.0,60.0,8.0,94041
1609,1609,7/16/2014,72.0,68.0,59.0,9.0,94041
1610,1610,7/17/2014,71.0,66.0,57.0,9.0,94041
1611,1611,7/18/2014,68.0,68.0,57.0,9.0,94041
1612,1612,7/19/2014,70.0,73.0,59.0,8.0,94041
1613,1613,7/20/2014,71.0,72.0,60.0,10.0,94041
1614,1614,7/21/2014,71.0,66.0,58.0,9.0,94041
1615,1615,7/22/2014,72.0,64.0,57.0,7.0,94041
1616,1616,7/23/2014,70.0,66.0,57.0,7.0,94041
1617,1617,7/24/2014,73.0,65.0,58.0,7.0,94041
1618,1618,7/25/2014,79.0,48.0,57.0,5.0,94041
1619,1619,7/26/2014,74.0,64.0,60.0,6.0,94041
1620,1620,7/27/2014,74.0,65.0,60.0,7.0,94041
1621,1621,7/28/2014,70.0,70.0,59.0,5.0,94041
1622,1622,7/29/2014,72.0,69.0,59.0,7.0,94041
1623,1623,7/30/2014,72.0,72.0,60.0,6.0,94041
1624,1624,7/31/2014,70.0,73.0,59.0,5.0,94041
1625,1625,8/1/2014,70.0,72.0,60.0,6.0,94041
1626,1626,8/2/2014,67.0,78.0,58.0,7.0,94041
1627,1627,8/3/2014,67.0,73.0,57.0,8.0,94041
1628,1628,8/4/2014,69.0,71.0,57.0,7.0,94041
1629,1629,8/5/2014,71.0,69.0,58.0,6.0,94041
1630,1630,8/6/2014,73.0,67.0,62.0,6.0,94041
1631,1631,8/7/2014,68.0,74.0,58.0,7.0,94041
1632,1632,8/8/2014,69.0,67.0,56.0,6.0,94041
1633,1633,8/9/2014,66.0,73.0,55.0,7.0,94041
1634,1634,8/10/2014,69.0,69.0,55.0,6.0,94041
1635,1635,8/11/2014,69.0,69.0,57.0,7.0,94041
1636,1636,8/12/2014,68.0,67.0,56.0,7.0,94041
1637,1637,8/13/2014,69.0,69.0,57.0,7.0,94041
1638,1638,8/14/2014,69.0,74.0,58.0,6.0,94041
1639,1639,8/15/2014,69.0,72.0,59.0,6.0,94041
1640,1640,8/16/2014,69.0,72.0,58.0,6.0,94041
1641,1641,8/17/2014,67.0,76.0,57.0,7.0,94041
1642,1642,8/18/2014,67.0,73.0,57.0,7.0,94041
1643,1643,8/19/2014,71.0,67.0,57.0,7.0,94041
1644,1644,8/20/2014,70.0,65.0,56.0,6.0,94041
1645,1645,8/21/2014,69.0,72.0,57.0,7.0,94041
1646,1646,8/22/2014,71.0,69.0,58.0,8.0,94041
1647,1647,8/23/2014,69.0,65.0,56.0,7.0,94041
1648,1648,8/24/2014,69.0,69.0,56.0,8.0,94041
1649,1649,8/25/2014,68.0,64.0,54.0,6.0,94041
1650,1650,8/26/2014,67.0,67.0,55.0,6.0,94041
1651,1651,8/27/2014,70.0,65.0,58.0,6.0,94041
1652,1652,8/28/2014,70.0,68.0,58.0,5.0,94041
1653,1653,8/29/2014,71.0,73.0,58.0,5.0,94041
1654,1654,8/30/2014,71.0,66.0,58.0,7.0,94041
1655,1655,8/31/2014,69.0,69.0,58.0,6.0,94041
1656,1656,3/1/2014,59.0,73.0,48.0,14.0,95113
1657,1657,3/2/2014,57.0,71.0,50.0,9.0,95113
1658,1658,3/3/2014,56.0,82.0,49.0,8.0,95113
1659,1659,3/4/2014,61.0,78.0,54.0,6.0,95113
1660,1660,3/5/2014,63.0,72.0,52.0,8.0,95113
1661,1661,3/6/2014,60.0,69.0,52.0,7.0,95113
1662,1662,3/7/2014,58.0,68.0,46.0,6.0,95113
1663,1663,3/8/2014,60.0,63.0,46.0,3.0,95113
1664,1664,3/9/2014,69.0,46.0,46.0,4.0,95113
1665,1665,3/10/2014,62.0,63.0,48.0,10.0,95113
1666,1666,3/11/2014,63.0,42.0,30.0,11.0,95113
1667,1667,3/12/2014,64.0,26.0,26.0,7.0,95113
1668,1668,3/13/2014,62.0,42.0,34.0,4.0,95113
1669,1669,3/14/2014,58.0,56.0,44.0,5.0,95113
1670,1670,3/15/2014,64.0,56.0,46.0,5.0,95113
1671,1671,3/16/2014,65.0,51.0,44.0,5.0,95113
1672,1672,3/17/2014,59.0,62.0,45.0,8.0,95113
1673,1673,3/18/2014,58.0,52.0,34.0,6.0,95113
1674,1674,3/19/2014,61.0,43.0,36.0,4.0,95113
1675,1675,3/20/2014,62.0,50.0,40.0,6.0,95113
1676,1676,3/21/2014,58.0,62.0,45.0,5.0,95113
1677,1677,3/22/2014,59.0,62.0,45.0,6.0,95113
1678,1678,3/23/2014,58.0,65.0,46.0,5.0,95113
1679,1679,3/24/2014,61.0,54.0,43.0,6.0,95113
1680,1680,3/25/2014,56.0,66.0,45.0,4.0,95113
1681,1681,3/26/2014,57.0,70.0,47.0,7.0,95113
1682,1682,3/27/2014,56.0,71.0,45.0,6.0,95113
1683,1683,3/28/2014,61.0,65.0,47.0,7.0,95113
1684,1684,3/29/2014,57.0,82.0,50.0,9.0,95113
1685,1685,3/30/2014,55.0,71.0,44.0,7.0,95113
1686,1686,3/31/2014,50.0,76.0,44.0,9.0,95113
1687,1687,4/1/2014,50.0,80.0,43.0,10.0,95113
1688,1688,4/2/2014,52.0,73.0,42.0,7.0,95113
1689,1689,4/3/2014,55.0,66.0,42.0,7.0,95113
1690,1690,4/4/2014,55.0,69.0,46.0,8.0,95113
1691,1691,4/5/2014,59.0,64.0,45.0,8.0,95113
1692,1692,4/6/2014,61.0,65.0,47.0,5.0,95113
1693,1693,4/7/2014,68.0,59.0,50.0,4.0,95113
1694,1694,4/8/2014,72.0,54.0,52.0,4.0,95113
1695,1695,4/9/2014,65.0,64.0,52.0,5.0,95113
1696,1696,4/10/2014,66.0,60.0,50.0,4.0,95113
1697,1697,4/11/2014,62.0,75.0,51.0,6.0,95113
1698,1698,4/12/2014,62.0,59.0,48.0,7.0,95113
1699,1699,4/13/2014,65.0,61.0,48.0,6.0,95113
1700,1700,4/14/2014,64.0,57.0,49.0,5.0,95113
1701,1701,4/15/2014,59.0,68.0,50.0,6.0,95113
1702,1702,4/16/2014,64.0,58.0,47.0,6.0,95113
1703,1703,4/17/2014,63.0,66.0,50.0,6.0,95113
1704,1704,4/18/2014,61.0,64.0,48.0,6.0,95113
1705,1705,4/19/2014,60.0,60.0,47.0,7.0,95113
1706,1706,4/20/2014,65.0,55.0,46.0,5.0,95113
1707,1707,4/21/2014,62.0,53.0,44.0,6.0,95113
1708,1708,4/22/2014,58.0,54.0,40.0,15.0,95113
1709,1709,4/23/2014,57.0,59.0,40.0,8.0,95113
1710,1710,4/24/2014,59.0,66.0,48.0,7.0,95113
1711,1711,4/25/2014,56.0,77.0,48.0,7.0,95113
1712,1712,4/26/2014,55.0,62.0,40.0,11.0,95113
1713,1713,4/27/2014,59.0,60.0,44.0,9.0,95113
1714,1714,4/28/2014,60.0,55.0,43.0,7.0,95113
1715,1715,4/29/2014,67.0,48.0,43.0,4.0,95113
1716,1716,4/30/2014,76.0,43.0,46.0,5.0,95113
1717,1717,5/1/2014,75.0,41.0,45.0,6.0,95113
1718,1718,5/2/2014,69.0,53.0,45.0,6.0,95113
1719,1719,5/3/2014,62.0,69.0,49.0,10.0,95113
1720,1720,5/4/2014,62.0,65.0,48.0,9.0,95113
1721,1721,5/5/2014,60.0,60.0,46.0,11.0,95113
1722,1722,5/6/2014,61.0,52.0,43.0,10.0,95113
1723,1723,5/7/2014,59.0,60.0,44.0,7.0,95113
1724,1724,5/8/2014,60.0,65.0,48.0,5.0,95113
1725,1725,5/9/2014,62.0,64.0,50.0,13.0,95113
1726,1726,5/10/2014,60.0,55.0,42.0,11.0,95113
1727,1727,5/11/2014,63.0,49.0,38.0,9.0,95113
1728,1728,5/12/2014,68.0,36.0,37.0,7.0,95113
1729,1729,5/13/2014,75.0,32.0,38.0,5.0,95113
1730,1730,5/14/2014,76.0,32.0,37.0,7.0,95113
1731,1731,5/15/2014,74.0,29.0,36.0,7.0,95113
1732,1732,5/16/2014,67.0,59.0,48.0,8.0,95113
1733,1733,5/17/2014,63.0,65.0,49.0,8.0,95113
1734,1734,5/18/2014,64.0,60.0,47.0,11.0,95113
1735,1735,5/19/2014,61.0,59.0,46.0,9.0,95113
1736,1736,5/20/2014,63.0,61.0,48.0,7.0,95113
1737,1737,5/21/2014,66.0,63.0,50.0,7.0,95113
1738,1738,5/22/2014,66.0,63.0,51.0,6.0,95113
1739,1739,5/23/2014,66.0,70.0,54.0,6.0,95113
1740,1740,5/24/2014,65.0,70.0,52.0,7.0,95113
1741,1741,5/25/2014,69.0,55.0,48.0,7.0,95113
1742,1742,5/26/2014,68.0,55.0,48.0,8.0,95113
1743,1743,5/27/2014,63.0,59.0,46.0,8.0,95113
1744,1744,5/28/2014,64.0,49.0,42.0,10.0,95113
1745,1745,5/29/2014,68.0,44.0,41.0,7.0,95113
1746,1746,5/30/2014,61.0,69.0,49.0,9.0,95113
1747,1747,5/31/2014,66.0,58.0,49.0,6.0,95113
1748,1748,6/1/2014,66.0,61.0,50.0,7.0,95113
1749,1749,6/2/2014,63.0,67.0,49.0,10.0,95113
1750,1750,6/3/2014,66.0,58.0,49.0,9.0,95113
1751,1751,6/4/2014,66.0,65.0,51.0,6.0,95113
1752,1752,6/5/2014,68.0,64.0,53.0,6.0,95113
1753,1753,6/6/2014,65.0,64.0,52.0,8.0,95113
1754,1754,6/7/2014,66.0,66.0,53.0,7.0,95113
1755,1755,6/8/2014,75.0,55.0,53.0,5.0,95113
1756,1756,6/9/2014,76.0,61.0,56.0,6.0,95113
1757,1757,6/10/2014,67.0,70.0,55.0,8.0,95113
1758,1758,6/11/2014,68.0,60.0,53.0,10.0,95113
1759,1759,6/12/2014,65.0,62.0,50.0,9.0,95113
1760,1760,6/13/2014,66.0,54.0,47.0,7.0,95113
1761,1761,6/14/2014,72.0,48.0,49.0,6.0,95113
1762,1762,6/15/2014,64.0,61.0,49.0,8.0,95113
1763,1763,6/16/2014,62.0,58.0,45.0,7.0,95113
1764,1764,6/17/2014,65.0,54.0,44.0,10.0,95113
1765,1765,6/18/2014,71.0,43.0,42.0,7.0,95113
1766,1766,6/19/2014,66.0,62.0,51.0,8.0,95113
1767,1767,6/20/2014,70.0,55.0,48.0,7.0,95113
1768,1768,6/21/2014,63.0,61.0,49.0,6.0,95113
1769,1769,6/22/2014,64.0,62.0,50.0,6.0,95113
1770,1770,6/23/2014,66.0,62.0,50.0,7.0,95113
1771,1771,6/24/2014,66.0,57.0,51.0,7.0,95113
1772,1772,6/25/2014,66.0,72.0,55.0,8.0,95113
1773,1773,6/26/2014,69.0,64.0,54.0,10.0,95113
1774,1774,6/27/2014,69.0,69.0,55.0,9.0,95113
1775,1775,6/28/2014,68.0,61.0,53.0,9.0,95113
1776,1776,6/29/2014,72.0,56.0,52.0,5.0,95113
1777,1777,6/30/2014,77.0,54.0,55.0,6.0,95113
1778,1778,7/1/2014,68.0,66.0,55.0,8.0,95113
1779,1779,7/2/2014,69.0,64.0,54.0,8.0,95113
1780,1780,7/3/2014,69.0,68.0,54.0,7.0,95113
1781,1781,7/4/2014,69.0,65.0,55.0,7.0,95113
1782,1782,7/5/2014,70.0,60.0,54.0,6.0,95113
1783,1783,7/6/2014,70.0,64.0,54.0,6.0,95113
1784,1784,7/7/2014,71.0,66.0,56.0,5.0,95113
1785,1785,7/8/2014,70.0,65.0,55.0,7.0,95113
1786,1786,7/9/2014,69.0,65.0,55.0,9.0,95113
1787,1787,7/10/2014,69.0,66.0,55.0,9.0,95113
1788,1788,7/11/2014,68.0,64.0,54.0,9.0,95113
1789,1789,7/12/2014,66.0,69.0,54.0,8.0,95113
1790,1790,7/13/2014,68.0,69.0,56.0,6.0,95113
1791,1791,7/14/2014,74.0,63.0,58.0,5.0,95113
1792,1792,7/15/2014,72.0,72.0,59.0,7.0,95113
1793,1793,7/16/2014,73.0,67.0,58.0,8.0,95113
1794,1794,7/17/2014,69.0,67.0,56.0,8.0,95113
1795,1795,7/18/2014,69.0,69.0,56.0,9.0,95113
1796,1796,7/19/2014,70.0,67.0,57.0,7.0,95113
1797,1797,7/20/2014,71.0,71.0,59.0,8.0,95113
1798,1798,7/21/2014,71.0,63.0,57.0,8.0,95113
1799,1799,7/22/2014,71.0,66.0,56.0,8.0,95113
1800,1800,7/23/2014,69.0,65.0,56.0,8.0,95113
1801,1801,7/24/2014,72.0,65.0,56.0,7.0,95113
1802,1802,7/25/2014,78.0,48.0,52.0,6.0,95113
1803,1803,7/26/2014,75.0,59.0,55.0,7.0,95113
1804,1804,7/27/2014,74.0,62.0,59.0,6.0,95113
1805,1805,7/28/2014,71.0,68.0,58.0,5.0,95113
1806,1806,7/29/2014,73.0,65.0,58.0,7.0,95113
1807,1807,7/30/2014,72.0,74.0,59.0,7.0,95113
1808,1808,7/31/2014,71.0,74.0,59.0,6.0,95113
1809,1809,8/1/2014,71.0,73.0,60.0,6.0,95113
1810,1810,8/2/2014,68.0,79.0,58.0,7.0,95113
1811,1811,8/3/2014,66.0,75.0,56.0,7.0,95113
1812,1812,8/4/2014,69.0,66.0,56.0,8.0,95113
1813,1813,8/5/2014,71.0,67.0,58.0,6.0,95113
1814,1814,8/6/2014,74.0,65.0,60.0,7.0,95113
1815,1815,8/7/2014,70.0,69.0,57.0,6.0,95113
1816,1816,8/8/2014,69.0,65.0,55.0,6.0,95113
1817,1817,8/9/2014,67.0,70.0,55.0,8.0,95113
1818,1818,8/10/2014,70.0,62.0,55.0,6.0,95113
1819,1819,8/11/2014,69.0,68.0,56.0,6.0,95113
1820,1820,8/12/2014,69.0,61.0,55.0,9.0,95113
1821,1821,8/13/2014,71.0,63.0,56.0,8.0,95113
1822,1822,8/14/2014,70.0,68.0,57.0,6.0,95113
1823,1823,8/15/2014,69.0,63.0,56.0,7.0,95113
1824,1824,8/16/2014,70.0,68.0,56.0,6.0,95113
1825,1825,8/17/2014,68.0,72.0,57.0,6.0,95113
1826,1826,8/18/2014,68.0,72.0,57.0,6.0,95113
1827,1827,8/19/2014,70.0,66.0,56.0,7.0,95113
1828,1828,8/20/2014,71.0,60.0,56.0,9.0,95113
1829,1829,8/21/2014,70.0,65.0,56.0,8.0,95113
1830,1830,8/22/2014,71.0,64.0,56.0,8.0,95113
1831,1831,8/23/2014,70.0,63.0,55.0,8.0,95113
1832,1832,8/24/2014,68.0,67.0,55.0,8.0,95113
1833,1833,8/25/2014,68.0,66.0,54.0,8.0,95113
1834,1834,8/26/2014,67.0,63.0,54.0,5.0,95113
1835,1835,8/27/2014,72.0,60.0,56.0,6.0,95113
1836,1836,8/28/2014,71.0,66.0,58.0,6.0,95113
1837,1837,8/29/2014,72.0,65.0,58.0,5.0,95113
1838,1838,8/30/2014,74.0,62.0,56.0,6.0,95113
1839,1839,8/31/2014,70.0,66.0,56.0,6.0,95113
1840,1840,9/1/2014,70.0,64.0,56.0,7.0,94107
1841,1841,9/2/2014,66.0,73.0,57.0,8.0,94107
1842,1842,9/3/2014,69.0,69.0,56.0,8.0,94107
1843,1843,9/4/2014,68.0,71.0,57.0,8.0,94107
1844,1844,9/5/2014,66.0,71.0,56.0,8.0,94107
1845,1845,9/6/2014,66.0,69.0,54.0,9.0,94107
1846,1846,9/7/2014,66.0,66.0,53.0,10.0,94107
1847,1847,9/8/2014,64.0,64.0,51.0,12.0,94107
1848,1848,9/9/2014,65.0,72.0,53.0,7.0,94107
1849,1849,9/10/2014,68.0,66.0,56.0,5.0,94107
1850,1850,9/11/2014,70.0,62.0,57.0,7.0,94107
1851,1851,9/12/2014,67.0,69.0,56.0,8.0,94107
1852,1852,9/13/2014,67.0,71.0,57.0,8.0,94107
1853,1853,9/14/2014,67.0,69.0,56.0,8.0,94107
1854,1854,9/15/2014,70.0,64.0,56.0,9.0,94107
1855,1855,9/16/2014,68.0,67.0,57.0,7.0,94107
1856,1856,9/17/2014,69.0,67.0,58.0,9.0,94107
1857,1857,9/18/2014,70.0,71.0,62.0,9.0,94107
1858,1858,9/19/2014,66.0,79.0,60.0,7.0,94107
1859,1859,9/20/2014,67.0,79.0,59.0,9.0,94107
1860,1860,9/21/2014,67.0,72.0,58.0,11.0,94107
1861,1861,9/22/2014,69.0,66.0,57.0,9.0,94107
1862,1862,9/23/2014,69.0,76.0,59.0,8.0,94107
1863,1863,9/24/2014,71.0,74.0,62.0,9.0,94107
1864,1864,9/25/2014,65.0,79.0,57.0,6.0,94107
1865,1865,9/26/2014,67.0,72.0,57.0,9.0,94107
1866,1866,9/27/2014,63.0,75.0,56.0,9.0,94107
1867,1867,9/28/2014,67.0,73.0,56.0,7.0,94107
1868,1868,9/29/2014,63.0,77.0,56.0,8.0,94107
1869,1869,9/30/2014,65.0,74.0,57.0,7.0,94107
1870,1870,10/1/2014,68.0,58.0,51.0,4.0,94107
1871,1871,10/2/2014,70.0,51.0,48.0,6.0,94107
1872,1872,10/3/2014,72.0,47.0,49.0,5.0,94107
1873,1873,10/4/2014,74.0,46.0,46.0,4.0,94107
1874,1874,10/5/2014,71.0,55.0,52.0,5.0,94107
1875,1875,10/6/2014,68.0,65.0,55.0,6.0,94107
1876,1876,10/7/2014,62.0,77.0,54.0,7.0,94107
1877,1877,10/8/2014,64.0,73.0,55.0,5.0,94107
1878,1878,10/9/2014,62.0,80.0,55.0,9.0,94107
1879,1879,10/10/2014,61.0,80.0,54.0,9.0,94107
1880,1880,10/11/2014,64.0,71.0,54.0,6.0,94107
1881,1881,10/12/2014,69.0,53.0,51.0,4.0,94107
1882,1882,10/13/2014,67.0,53.0,46.0,6.0,94107
1883,1883,10/14/2014,65.0,70.0,55.0,9.0,94107
1884,1884,10/15/2014,63.0,72.0,55.0,8.0,94107
1885,1885,10/16/2014,61.0,68.0,51.0,6.0,94107
1886,1886,10/17/2014,62.0,65.0,50.0,4.0,94107
1887,1887,10/18/2014,65.0,64.0,54.0,6.0,94107
1888,1888,10/19/2014,63.0,80.0,57.0,7.0,94107
1889,1889,10/20/2014,62.0,68.0,55.0,9.0,94107
1890,1890,10/21/2014,60.0,60.0,49.0,7.0,94107
1891,1891,10/22/2014,60.0,72.0,52.0,5.0,94107
1892,1892,10/23/2014,64.0,75.0,56.0,4.0,94107
1893,1893,10/24/2014,64.0,71.0,54.0,9.0,94107
1894,1894,10/25/2014,65.0,76.0,56.0,13.0,94107
1895,1895,10/26/2014,60.0,66.0,49.0,7.0,94107
1896,1896,10/27/2014,57.0,69.0,48.0,4.0,94107
1897,1897,10/28/2014,60.0,70.0,50.0,6.0,94107
1898,1898,10/29/2014,64.0,63.0,53.0,4.0,94107
1899,1899,10/30/2014,63.0,74.0,53.0,6.0,94107
1900,1900,10/31/2014,61.0,80.0,54.0,8.0,94107
1901,1901,11/1/2014,56.0,72.0,48.0,9.0,94107
1902,1902,11/2/2014,55.0,71.0,45.0,4.0,94107
1903,1903,11/3/2014,55.0,63.0,46.0,5.0,94107
1904,1904,11/4/2014,58.0,68.0,49.0,4.0,94107
1905,1905,11/5/2014,60.0,61.0,49.0,3.0,94107
1906,1906,11/6/2014,61.0,69.0,52.0,4.0,94107
1907,1907,11/7/2014,60.0,81.0,54.0,4.0,94107
1908,1908,11/8/2014,61.0,79.0,53.0,2.0,94107
1909,1909,11/9/2014,59.0,81.0,53.0,4.0,94107
1910,1910,11/10/2014,56.0,86.0,52.0,5.0,94107
1911,1911,11/11/2014,62.0,68.0,49.0,9.0,94107
1912,1912,11/12/2014,61.0,56.0,46.0,4.0,94107
1913,1913,11/13/2014,60.0,86.0,56.0,7.0,94107
1914,1914,11/14/2014,57.0,82.0,53.0,6.0,94107
1915,1915,11/15/2014,55.0,78.0,49.0,3.0,94107
1916,1916,11/16/2014,56.0,56.0,32.0,5.0,94107
1917,1917,11/17/2014,57.0,50.0,36.0,6.0,94107
1918,1918,11/18/2014,54.0,55.0,41.0,5.0,94107
1919,1919,11/19/2014,57.0,75.0,51.0,6.0,94107
1920,1920,11/20/2014,55.0,93.0,53.0,4.0,94107
1921,1921,11/21/2014,56.0,83.0,51.0,4.0,94107
1922,1922,11/22/2014,59.0,80.0,54.0,10.0,94107
1923,1923,11/23/2014,52.0,66.0,43.0,2.0,94107
1924,1924,11/24/2014,51.0,63.0,41.0,2.0,94107
1925,1925,11/25/2014,57.0,71.0,44.0,4.0,94107
1926,1926,11/26/2014,55.0,73.0,46.0,3.0,94107
1927,1927,11/27/2014,54.0,78.0,47.0,2.0,94107
1928,1928,11/28/2014,52.0,84.0,49.0,6.0,94107
1929,1929,11/29/2014,59.0,83.0,53.0,7.0,94107
1930,1930,11/30/2014,56.0,88.0,54.0,4.0,94107
1931,1931,12/1/2014,60.0,84.0,55.0,4.0,94107
1932,1932,12/2/2014,58.0,90.0,54.0,9.0,94107
1933,1933,12/3/2014,61.0,86.0,57.0,12.0,94107
1934,1934,12/4/2014,60.0,87.0,56.0,5.0,94107
1935,1935,12/5/2014,60.0,87.0,56.0,8.0,94107
1936,1936,12/6/2014,62.0,86.0,57.0,6.0,94107
1937,1937,12/7/2014,58.0,86.0,54.0,3.0,94107
1938,1938,12/8/2014,60.0,80.0,53.0,4.0,94107
1939,1939,12/9/2014,59.0,83.0,54.0,2.0,94107
1940,1940,12/10/2014,59.0,86.0,54.0,10.0,94107
1941,1941,12/11/2014,57.0,80.0,53.0,14.0,94107
1942,1942,12/12/2014,53.0,87.0,48.0,3.0,94107
1943,1943,12/13/2014,52.0,86.0,46.0,3.0,94107
1944,1944,12/14/2014,54.0,72.0,45.0,6.0,94107
1945,1945,12/15/2014,53.0,85.0,48.0,14.0,94107
1946,1946,12/16/2014,56.0,80.0,49.0,11.0,94107
1947,1947,12/17/2014,54.0,83.0,49.0,8.0,94107
1948,1948,12/18/2014,56.0,81.0,49.0,6.0,94107
1949,1949,12/19/2014,56.0,85.0,52.0,12.0,94107
1950,1950,12/20/2014,57.0,89.0,54.0,4.0,94107
1951,1951,12/21/2014,60.0,92.0,56.0,6.0,94107
1952,1952,12/22/2014,57.0,89.0,54.0,3.0,94107
1953,1953,12/23/2014,56.0,84.0,51.0,3.0,94107
1954,1954,12/24/2014,55.0,80.0,49.0,11.0,94107
1955,1955,12/25/2014,52.0,50.0,35.0,10.0,94107
1956,1956,12/26/2014,50.0,49.0,30.0,7.0,94107
1957,1957,12/27/2014,47.0,62.0,34.0,5.0,94107
1958,1958,12/28/2014,47.0,75.0,41.0,4.0,94107
1959,1959,12/29/2014,49.0,76.0,42.0,3.0,94107
1960,1960,12/30/2014,47.0,53.0,23.0,17.0,94107
1961,1961,12/31/2014,48.0,41.0,17.0,7.0,94107
1962,1962,1/1/2015,47.0,37.0,20.0,8.0,94107
1963,1963,1/2/2015,41.0,64.0,30.0,4.0,94107
1964,1964,1/3/2015,43.0,66.0,34.0,2.0,94107
1965,1965,1/4/2015,45.0,72.0,37.0,3.0,94107
1966,1966,1/5/2015,46.0,68.0,38.0,3.0,94107
1967,1967,1/6/2015,49.0,72.0,39.0,2.0,94107
1968,1968,1/7/2015,51.0,69.0,42.0,2.0,94107
1969,1969,1/8/2015,52.0,76.0,45.0,2.0,94107
1970,1970,1/9/2015,55.0,74.0,47.0,4.0,94107
1971,1971,1/10/2015,54.0,83.0,49.0,3.0,94107
1972,1972,1/11/2015,50.0,87.0,46.0,3.0,94107
1973,1973,1/12/2015,49.0,87.0,46.0,2.0,94107
1974,1974,1/13/2015,55.0,69.0,43.0,3.0,94107
1975,1975,1/14/2015,49.0,78.0,43.0,3.0,94107
1976,1976,1/15/2015,50.0,84.0,45.0,4.0,94107
1977,1977,1/16/2015,50.0,84.0,48.0,3.0,94107
1978,1978,1/17/2015,53.0,84.0,49.0,5.0,94107
1979,1979,1/18/2015,57.0,87.0,52.0,4.0,94107
1980,1980,1/19/2015,55.0,77.0,50.0,5.0,94107
1981,1981,1/20/2015,52.0,86.0,47.0,2.0,94107
1982,1982,1/21/2015,51.0,73.0,41.0,5.0,94107
1983,1983,1/22/2015,51.0,73.0,42.0,6.0,94107
1984,1984,1/23/2015,52.0,66.0,42.0,3.0,94107
1985,1985,1/24/2015,58.0,63.0,44.0,7.0,94107
1986,1986,1/25/2015,50.0,70.0,41.0,4.0,94107
1987,1987,1/26/2015,51.0,72.0,44.0,3.0,94107
1988,1988,1/27/2015,57.0,64.0,46.0,4.0,94107
1989,1989,1/28/2015,53.0,73.0,46.0,3.0,94107
1990,1990,1/29/2015,53.0,81.0,48.0,3.0,94107
1991,1991,1/30/2015,54.0,87.0,48.0,5.0,94107
1992,1992,1/31/2015,59.0,61.0,40.0,4.0,94107
1993,1993,2/1/2015,53.0,62.0,42.0,3.0,94107
1994,1994,2/2/2015,54.0,83.0,47.0,3.0,94107
1995,1995,2/3/2015,57.0,76.0,50.0,3.0,94107
1996,1996,2/4/2015,55.0,86.0,50.0,5.0,94107
1997,1997,2/5/2015,56.0,75.0,48.0,6.0,94107
1998,1998,2/6/2015,61.0,77.0,54.0,22.0,94107
1999,1999,2/7/2015,59.0,89.0,57.0,6.0,94107
2000,2000,2/8/2015,58.0,83.0,55.0,15.0,94107
